learningMaterialId,title,description,duration,department,learningMaterialKey
670cca73e0941d56b05ee78e,Optio benigne statua audio tondeo.,Curo venia deserunt vitium. Qui vulgivagus strenuus tantillus civis advoco facilis decimus delibero textilis. Denego cohaero conturbo corroboro causa abduco demoror.,105,Data Engineering,304
670cca73e0941d56b05ee78f,Templum conservo arguo defero demoror theologus denuncio canto dolorum.,Textilis avaritia voluntarius valde. Cariosus cohaero ter ubi auxilium denuncio termes. Vulariter adficio adsuesco cibus synagoga venia videlicet carpo.,69,Data Science,305
670cca73e0941d56b05ee790,Rem arbitro arcesso aspernatur credo desparatus casso.,Crudelis conturbo voveo suspendo accusator. Repudiandae cilicium crepusculum anser victus utilis amicitia vitae traho. Titulus arguo defaeco bellum recusandae theologus bardus inflammatio.,152,Data Science,306
670cca73e0941d56b05ee791,Uxor advenio spoliatio corrumpo convoco autem minima basium coadunatio.,Conitor ademptio tabella temperantia umquam derideo contra stipes spectaculum catena. Deleo bibo assumenda maxime caecus antepono color caste. Soleo eos utor vinum incidunt.,58,Data Science,307
670cca73e0941d56b05ee792,Repellat vehemens concido teneo aeternus conculco conscendo decipio vereor sustineo.,Vulariter crur totam. Aspicio vado advenio architecto optio appono minus valetudo. Cibo vox officiis quam vobis vulnus talio tergeo sortitus soluta.,118,Data Engineering,308
670cca73e0941d56b05ee793,Templum deficio deprecator officiis aperio desidero.,Tot torqueo exercitationem cado impedit amita taceo facere tabesco. Vorax contego tabgo aeneus tero. Adimpleo pectus alii altus illo thymum civis blanditiis.,47,Full Stack,309
670cca73e0941d56b05ee794,Esse varius voluptas esse maiores tamisium.,Quod dolorum in tabula cohaero demitto advenio crux cuius. Tergum virtus conduco comedo. Explicabo earum vulpes speciosus.,81,Data Science,310
670cca73e0941d56b05ee795,Venustas derelinquo copia villa strenuus arcesso sequi.,Vilicus audio coniecto ventus supra. Optio velit umerus autem sui qui quis decipio theologus. Curo vinum patrocinor culpo degenero pecco creta quos cumque.,133,Data Science,311
670cca73e0941d56b05ee796,Tenetur ipsam adfero aer cubo averto assentator.,Reprehenderit recusandae cunae. Tonsor denuo cura. Facilis basium benevolentia earum sapiente.,50,Data Science,312
670cca73e0941d56b05ee797,Adeo solitudo laudantium textilis sonitus.,Derideo undique blanditiis porro angelus quas accendo pariatur absens cedo. Tametsi confido statua ultra animus tracto. Villa caritas laboriosam statua vapulus.,159,Data Science,313
670cca73e0941d56b05ee798,Quibusdam tabella virgo.,Viscus ademptio sit vitium excepturi. Textus solvo acquiro decor terebro ascit culpo xiphias. Pariatur fuga deripio.,96,Data Engineering,314
670cca73e0941d56b05ee799,Tabella tripudio earum auctor.,Argumentum comis aliquam tam aestivus totus cumque voveo excepturi. Currus spectaculum explicabo cruentus vinco degenero claro animus. Vestrum tactus dolores cibus.,83,Data Engineering,315
670cca73e0941d56b05ee79a,Incidunt venio facilis subvenio surgo vergo.,Demum accedo vulpes vereor. Summisse votum viscus. Desipio bibo vox quae adipisci.,68,Full Stack,316
670cca73e0941d56b05ee79b,Clementia amoveo deprimo derelinquo deripio accusamus veniam.,Depopulo vomer minus accommodo caute amplus uberrime video. Veritatis necessitatibus aveho voluptate crebro summopere adipiscor umquam. Clementia curiositas expedita voveo caelestis synagoga patria aer.,179,Full Stack,317
670cca73e0941d56b05ee79c,Tantillus depulso causa argumentum crebro cibo molestias.,Utrimque coadunatio ait tredecim sunt depromo vinculum nostrum. Cumque est compono vulticulus argumentum depromo viduo varietas. Utroque termes viduo sollers.,76,Data Science,318
670cca73e0941d56b05ee79d,Bibo ultra usque cedo.,Suspendo contego quaerat sapiente cui. Adimpleo perspiciatis attero accedo ultra. Ipsam culpo acies.,153,Data Science,319
670cca73e0941d56b05ee79e,Maxime consequatur labore aufero uredo vitae laborum claustrum.,Aggredior suppellex defluo dolore voluntarius consuasor demens. Strues maiores inflammatio derelinquo curis deorsum claustrum. Beneficium bellicus terga curo tamen ceno bos.,144,Data Engineering,320
670cca73e0941d56b05ee79f,Degero abbas tam virtus absque cogito.,Video aranea aperiam tepidus apud sequi adnuo. Auctor aperiam artificiose. Condico stips tepesco clarus cenaculum nobis nulla.,114,Data Science,321
670cca73e0941d56b05ee7a0,Tribuo minima bonus verbum appono cenaculum cumque vomica crastinus tracto.,Corrigo tenetur cattus. Vir accommodo uterque atqui temeritas. Crepusculum venustas adulatio repellendus strenuus maiores facere cur vito vox.,125,Full Stack,322
670cca73e0941d56b05ee7a1,Tredecim earum decerno accedo compono curto combibo usus.,Sordeo approbo coepi demo minus dolore caecus tactus. Appositus comparo turba depulso. Thalassinus caput omnis ipsam.,148,Data Science,323
670cca73e0941d56b05ee7a2,Voro curo solitudo eveniet validus impedit terreo talus virtus absum.,Corpus ascit depopulo tego adulescens nostrum theologus barba subseco argentum. Nisi ater amaritudo creator vomito appello tres voluptatum. Convoco quo tergo ancilla charisma.,128,Data Science,324
670cca73e0941d56b05ee7a3,Valeo curtus teneo decipio ut.,Molestias atque appello. Tabesco et chirographum video tergiversatio usitas curia cattus decens aro. Arcesso caecus sui cupio.,116,Full Stack,325
670cca73e0941d56b05ee7a4,Surgo vicinus aspernatur utrum.,Titulus appositus repudiandae amaritudo suspendo tabella decerno deputo vapulus patria. Conatus degero arceo ademptio ulciscor cupressus ater. Patruus adeptio molestias conculco voluptatibus averto deleo acer.,32,Full Stack,326
670cca73e0941d56b05ee7a5,Defluo aeternus cogo.,Ullam complectus est cito. Uxor cupiditas vulgo una valetudo cibo. Delibero umquam benevolentia thymbra ubi ventus deinde corrumpo.,107,Data Science,327
670cca73e0941d56b05ee7a6,Varietas averto color deporto aliquam adficio conicio demoror.,Tempora autus delicate una abutor contigo debeo desidero. Terebro cunabula veritas alii vigilo tardus peior. Tandem itaque succedo stultus alienus canonicus vita argentum totus copia.,110,Data Engineering,328
670cca73e0941d56b05ee7a7,Tenus denuncio torqueo creptio alius stultus comburo solvo deleniti credo.,Adulatio aqua vulnero. Titulus currus vito comitatus verto derelinquo subito combibo ultio. Calamitas molestiae crepusculum praesentium versus pecco utroque.,85,Data Engineering,329
670cca73e0941d56b05ee7a8,Eligendi quae ademptio accusamus nostrum demergo vae victoria.,Vinum tabella defendo saepe arcus beneficium animi. Viduo demulceo arguo tantillus. Demitto cunae tutis aspicio ante undique quasi usque.,73,Full Stack,330
670cca73e0941d56b05ee7a9,Crudelis ustulo conqueror copia excepturi dolores crapula aegrotatio.,Sortitus laudantium soleo conturbo officia volutabrum decerno utrimque delectatio turbo. Carcer adulescens deleniti undique vir supplanto animi civitas contego eum. Damnatio viduo quasi circumvenio culpo acsi approbo.,129,Full Stack,331
670cca73e0941d56b05ee7aa,Vinum suscipit corpus antepono uter.,Vacuus xiphias dolorum odio absum pecto denuo solus super collum. Adhuc traho cado charisma comparo adsuesco celo vomica conicio umerus. Curis totam desparatus deripio vir pariatur officiis vulpes nostrum.,86,Full Stack,332
670cca73e0941d56b05ee7ab,Coerceo clarus vitiosus dedico possimus ea conspergo vobis deputo.,Aspernatur alius tenus communis suscipio nisi vacuus sublime pariatur ex. Uterque utrum curto vae decet mollitia excepturi spero brevis tener. Vae complectus reprehenderit canis alias suppellex voluptate agnitio.,83,Data Science,333
670cca73e0941d56b05ee7ac,Aegrotatio vorago vorago derelinquo vaco acer coaegresco crux corpus.,Fugit blanditiis tripudio decipio calculus depereo sum. Aliquid substantia aiunt varius adsidue. Ciminatio coniecto appello deripio confido sonitus corrigo speciosus.,70,Data Engineering,334
670cca73e0941d56b05ee7ad,Amiculum sum adversus decor et cruciamentum adulescens tero cometes aestas.,Arma benevolentia vos pectus sit summisse arma capitulus taedium ambitus. Comitatus explicabo accusamus. Caries uberrime cuppedia taceo terra adsidue.,99,Data Science,335
670cca73e0941d56b05ee7ae,Nihil tandem averto curvo accusantium.,Tabella casus agnitio aestas audeo paens velum ustilo sponte atavus. Cattus desolo aurum caritas ea deputo surculus sapiente natus. Cura aeger studio substantia.,145,Data Engineering,336
670cca73e0941d56b05ee7af,Stips cinis cerno deprecator eius.,Sono brevis depraedor deorsum surgo virga. Vae commodi suggero praesentium. Delinquo vomer tabgo adhuc quos.,97,Data Engineering,337
670cca73e0941d56b05ee7b0,Defluo calamitas sumptus attero vulnus vivo comprehendo solutio arcesso auxilium.,Spargo comes demergo volo suspendo. Stips dedico arca solio porro vir temperantia reprehenderit attollo. Sursum architecto tempora debilito patria voluptates solvo sulum.,55,Data Engineering,338
670cca73e0941d56b05ee7b1,Subvenio uterque repellendus.,Depromo magnam repudiandae canis bos denuo. Clam barba iure tres tamisium condico turbo supellex usitas tremo. Acies una tribuo vomer autus.,104,Data Science,339
670cca73e0941d56b05ee7b2,Circumvenio cito tolero caveo tremo crastinus defaeco vesper ancilla.,Avarus spes abeo vesco adipisci tamisium copiose tui amplitudo. Autem spiritus beatus adopto custodia. Apostolus defungo cubitum beneficium articulus.,159,Data Science,340
670cca73e0941d56b05ee7b3,Confugo voco cunctatio spiculum comes summa caecus ulciscor solus allatus.,Thesis ex verus stips cunctatio sol clarus suscipio vorago conqueror. Iste cognomen vorago vitiosus decet. Cras vulticulus avarus ullus correptius.,72,Data Science,341
670cca73e0941d56b05ee7b4,Decor ulciscor culpa quaerat stillicidium compono.,Dolorum curia ipsam. Cultellus deserunt strenuus volubilis aiunt beneficium blandior exercitationem depereo aperio. Subnecto approbo advoco utilis repudiandae defero.,172,Data Engineering,342
670cca73e0941d56b05ee7b5,Admitto clarus deleniti spes curvo taceo adflicto despecto.,Quam coepi vos uberrime voluptatibus termes taceo. Thalassinus surculus censura patior decens labore cruentus fugit abduco. Acerbitas curiositas synagoga valetudo alo certe tenetur bellum viriliter.,166,Data Science,343
670cca73e0941d56b05ee7b6,Curis appello degero amplexus quae.,Sufficio deputo cicuta admoneo apparatus bardus. Umerus aurum caput nulla coma demum taceo. Venia nulla conspergo tabula alias communis decipio correptius candidus.,44,Full Stack,344
670cca73e0941d56b05ee7b7,Thermae animi theatrum.,Auctus dapifer acsi adfero urbanus adeptio paulatim delectus. Depono bene dapifer. Uterque copiose congregatio temptatio talio truculenter.,174,Data Engineering,345
670cca73e0941d56b05ee7b8,Ad suppono video sto sopor conventus viridis vorax tenetur.,Confido benevolentia tenetur angulus tametsi vester depereo traho adduco. Amitto basium ter demonstro aspernatur vereor tum tenuis voluptates. Absum vado armarium adulescens adhaero inventore texo sperno creta absens.,85,Data Science,346
670cca73e0941d56b05ee7b9,Demulceo inventore solio sto caput depulso.,Cernuus aestus desipio fugit cuppedia amplitudo addo. Pax termes vigor volutabrum coaegresco. Voco copiose placeat defendo audio spero.,49,Data Science,347
670cca73e0941d56b05ee7ba,Creber deleo vinum quaerat strues sui vero vulticulus.,Tertius vilicus sunt. Somniculosus tum sol consuasor cruentus architecto. Appello adimpleo quasi speciosus absum ex ascisco agnitio.,128,Data Science,348
670cca73e0941d56b05ee7bb,Aedificium vel trans aequitas alii vae vigor crebro tolero.,Claro velum tenax aestus crepusculum creo repudiandae caecus. Angustus attonbitus vesper decipio curriculum molestias demo abstergo umerus voluptatibus. Blandior beneficium cumque adipisci testimonium quod.,176,Data Engineering,349
670cca73e0941d56b05ee7bc,Ciminatio aspicio caste.,Altus desidero cogito. Tersus virgo conor. Crustulum confugo ceno auctus arcus fuga appello temptatio.,129,Full Stack,350
670cca73e0941d56b05ee7bd,Varietas dapifer aequitas vociferor theca crepusculum enim laborum.,Comptus cohaero valetudo vitium dolorem assumenda consectetur civitas. Deficio culpa ocer caveo dolore vomer hic caveo defetiscor. Alveus inventore succurro utique videlicet artificiose.,137,Data Science,351
670cca73e0941d56b05ee7be,Texo armarium sub varietas molestiae creptio cicuta color desidero caries.,Solum thesis thymbra fugit vulnero denique valde bestia tot admoveo. Usque comprehendo creber ubi. Quia sui cruentus subseco stabilis conspergo adficio arma summisse.,163,Data Engineering,352
670cca73e0941d56b05ee7bf,Quae denique vulnus.,Ducimus ipsam adficio tametsi concedo vester error illo accommodo. Umquam collum audacia nisi approbo talis tamquam voveo absque. Thorax creator mollitia usitas umerus summisse vae conatus.,156,Full Stack,353
670cca73e0941d56b05ee7c0,Abduco abundans appello tollo curvo custodia ater artificiose temperantia saepe.,Ciminatio uter adstringo demum amor talus. Sumo ultio curis supra avaritia numquam cenaculum cometes cresco. Ventito architecto patria.,95,Data Engineering,354
670cca73e0941d56b05ee7c1,Solum arma aut solitudo ventosus annus.,Astrum centum dens. Caute anser amiculum summa adiuvo ventosus. Usus repellendus vesper depereo utique dens canonicus ademptio.,92,Full Stack,355
670cca73e0941d56b05ee7c2,Asper iure caute.,Alii esse rem adficio distinctio adaugeo sortitus caries. Deficio sulum incidunt cernuus eaque pax sui combibo. Acidus ascit verbum careo.,150,Full Stack,356
670cca73e0941d56b05ee7c3,Odio summisse ubi deficio tenus venustas.,Succurro pel statua perferendis. Traho tremo cupressus dens. Titulus spes tondeo sub architecto eius.,164,Data Engineering,357
670cca73e0941d56b05ee7c4,Hic crur magni.,Arbitro cohaero tredecim derelinquo vesper decumbo strenuus. Dedecor spiritus vesco volva stips argentum tenuis. Clam tamquam adversus tamen volo timidus totam odit.,154,Data Science,358
670cca73e0941d56b05ee7c5,Synagoga vicinus appositus decumbo.,Hic vorax compello. Rem comedo cursus. Volubilis aveho eum supellex adfero sunt tolero calcar.,112,Data Engineering,359
670cca73e0941d56b05ee7c6,Abscido veritatis maxime denuo deleo delego.,Sono adfectus sto. Demergo volup aiunt. Ocer sed balbus.,71,Full Stack,360
670cca73e0941d56b05ee7c7,Conculco nostrum approbo aggero audio.,Utor suasoria usus curatio venustas valde. Capto vindico veritatis aeneus amitto cauda. Thymum ceno capio derelinquo solvo capitulus thymum umbra cohaero.,112,Full Stack,361
670cca73e0941d56b05ee7c8,Voluptatem textor crastinus tolero fugit deficio laborum talis cresco arbor.,Teres canonicus spiculum degusto consectetur arceo vox quaerat aetas subnecto. Solium traho vir antiquus adeptio crebro maiores ambulo substantia comis. Recusandae pecco crebro pauper coniuratio acquiro esse.,77,Data Engineering,362
670cca73e0941d56b05ee7c9,Sum conqueror cibo tutis sperno thermae adflicto caelum.,Vehemens aperio administratio crux adfero tergiversatio perferendis cuius thalassinus. Vomito sodalitas compono deprimo arbustum demitto colligo demum via textilis. Coaegresco vespillo libero ipsum vilis stabilis curso.,64,Data Engineering,363
670cca73e0941d56b05ee7ca,Adhaero concedo adfectus acervus aliquid supra.,Arca ascisco sufficio capto arbustum depopulo uberrime error. Officia curtus culpa vociferor alveus vilis. Ater in ambulo.,178,Data Science,364
670cca73e0941d56b05ee7cb,Trucido creptio cado tego velut vis attonbitus ad.,Tubineus tunc anser acquiro defendo. Demitto quisquam tolero soluta ancilla. Curtus depromo volo odit minima verbum.,180,Data Science,365
